Epoca,Erro medio quadratico,Tempo
122,0.0002230100354229103,
123,0.00022056397917194492,
124,0.00021817781313182572,
125,0.00021584902798857386,
126,0.0002135752486703557,
127,0.00021135422653290048,
128,0.0002091838320400219,
129,0.00020706204790441052,
130,0.00020498696265530691,
131,0.00020295676460277412,
132,0.00020096973617067526,
133,0.0001990242485768734,
134,0.0001971187568296784,
135,0.00019525179502724588,
136,0.00019342197193519817,
137,0.0001916279668243981,
138,0.0001898685255546928,
139,0.00018814245688678066,
140,0.00018644862900596415,
141,0.00018478596625112753,
142,0.00018315344602576333,
143,0.00018155009589185256,
144,0.0001799749908241166,
145,0.00017842725062411358,
146,0.00017690603747747002,
147,0.00017541055365138947,
148,0.00017394003932047486,
149,0.00017249377051320458,
150,0.00017107105717764637,
151,0.00016967124134933953,
152,0.00016829369542700756,
153,0.00016693782054005846,
154,0.00016560304500920497,
155,0.0001642888228926831,
156,0.0001629946326119902,
157,0.00016171997565445073,
158,0.00016046437534916747,
159,0.00015922737570775447,
160,0.00015800854033445888,
161,0.0001568074513904616,
162,0.00015562370862168273,
163,0.00015445692843651937,
164,0.00015330674303731806,
165,0.00015217279959936492,
166,0.00015105475949439562,
167,0.00014995229756076256,
168,0.00014886510141023934,
169,0.0001477928707779852,
170,0.00014673531690329034,
171,0.00014569216195209345,
172,0.00014466313846583922,
173,0.00014364798884403118,
174,0.00014264646485695476,
175,0.00014165832718268656,
176,0.00014068334497371882,
177,0.00013972129544553846,
178,0.00013877196349026955,
179,0.00013783514131085473,
180,0.00013691062807652532,
181,0.00013599822959955987,
182,0.00013509775802603152,
183,0.00013420903155006436,
184,0.00013333187413908099,
185,0.00013246611527756302,
186,0.00013161158972660458,
187,0.00013076813729182013,
188,0.0001299356026125964,
189,0.00012911383495484152,
190,0.00012830268802233036,
191,0.00012750201977498876,
192,0.0001267116922597511,
193,0.00012593157144830114,
194,0.00012516152708702544,
195,0.00012440143255390557,
196,0.000123651164723515,
197,0.0001229106038401484,
198,0.00012217963339719584,
199,0.0001214581400243997,
200,0.00012074601338049606,
201,0.00012004314605254529,
202,0.00011934943345928706,
203,0.00011866477376148987,
204,0.00011798906777651941,
205,0.00011732221889629302,
206,0.00011666413301245071,
207,0.00011601471844077671,
208,0.00011537388585464159,
209,0.00011474154821866644,
210,0.0001141176207252459,
211,0.00011350202073615034,
212,0.00011289466772659851,
213,0.00011229548322955196,
214,0.00011170439078536654,
215,0.0001111213158919433,
216,0.00011054618595776611,
217,0.00010997893025593841,
218,0.00010941947988044043,
219,0.00010886776770480111,
220,0.00010832372834085335,
221,0.00010778729809837739,
222,0.00010725841494937938,
223,0.00010673701848823436,
224,0.0001062230498978245,
225,0.00010571645191193024,
226,0.00010521716878297838,
227,0.00010472514624657037,
228,0.00010424033148875855,
229,0.00010376267311265619,
230,0.00010329212110671282,
231,0.00010282862681118554,
232,0.00010237214288782992,
233,0.00010192262328667656,
234,0.0001014800232148616,
235,0.00010104429910465229,
236,0.00010061540858199991,
237,0.00010019331043381596,
238,9.977796457749655e-05,
239,9.936933202617237e-05,
240,9.896737485909357e-05,
241,9.857205618557519e-05,
242,9.81833401146881e-05,
243,9.780119172009272e-05,
244,9.742557700481713e-05,
245,9.705646286964353e-05,
246,9.669381707519409e-05,
247,9.633760820762505e-05,
248,9.598780564201714e-05,
249,9.564437950548843e-05,
250,9.530730063958548e-05,
251,9.497654056292437e-05,
252,9.465207143044552e-05,
253,9.433386599586036e-05,
254,9.402189757087842e-05,
255,9.371613998279682e-05,
256,9.341656753514282e-05,
257,9.312315496362578e-05,
258,9.283587739350452e-05,
259,9.255471029576134e-05,
260,9.227962944227674e-05,
261,9.201061086139273e-05,
262,9.174763079095039e-05,
263,9.149066563268748e-05,
264,9.123969190341641e-05,
265,9.099468618992135e-05,
266,9.075562509774926e-05,
267,9.052248520374784e-05,
268,9.029524300713243e-05,
269,9.007387487761087e-05,
270,8.985835700739409e-05,
271,8.964866535957072e-05,
272,8.94447756167871e-05,
273,8.924666313092633e-05,
274,8.90543028716495e-05,
275,8.886766937565849e-05,
276,8.868673669368277e-05,
277,8.851147834196271e-05,
278,8.834186724898663e-05,
279,8.817787570644664e-05,
280,8.801947531758558e-05,
281,8.78666369492076e-05,
282,8.771933068069115e-05,
283,8.757752575733191e-05,
284,8.74411905411876e-05,
285,8.731029246575317e-05,
286,8.718479799027512e-05,
287,8.706467255475969e-05,
288,8.694988053828401e-05,
289,8.684038521639126e-05,
290,8.673614872292679e-05,
291,8.663713201070844e-05,
292,8.654329481586065e-05,
293,8.645459562506286e-05,
294,8.637099164224282e-05,
295,8.629243876068227e-05,
296,8.621889153481721e-05,
297,8.615030315800576e-05,
298,8.608662543946322e-05,
299,8.6027808786443e-05,
300,8.597380219058093e-05,
301,8.592455321257408e-05,
302,8.588000797737916e-05,
303,8.584011116574697e-05,
304,8.58048060151384e-05,
305,8.577403432072361e-05,
306,8.574773644162703e-05,
307,8.572585131078059e-05,
308,8.570831645010601e-05,
309,8.569506798714044e-05,
310,8.568604067835106e-05,
311,8.56811679364744e-05,
312,8.56803818601315e-05,
313,8.568361327027096e-05,
314,8.569079175024807e-05,
315,8.570184568942874e-05,
316,8.571670233273321e-05,
317,8.573528783309414e-05,
318,8.575752731040942e-05,
319,8.578334491260442e-05,
320,8.58126638824952e-05,
321,8.584540662856521e-05,
322,8.588149480059926e-05,
323,8.592084936781541e-05,
324,8.596339070360282e-05,
325,8.600903867081455e-05,
326,8.605771271424922e-05,
327,8.610933195513093e-05,
328,8.61638152883093e-05,
329,8.622108148473306e-05,
330,8.628104929456204e-05,
331,8.634363755646857e-05,
332,8.640876530574548e-05,
333,8.647635188852032e-05,
334,8.65463170745262e-05,
335,8.661858117620103e-05,
336,8.669306516453923e-05,
337,8.676969079032815e-05,
338,8.684838070513456e-05,
339,8.692905858134758e-05,
340,8.701164923580196e-05,
341,8.709607875223568e-05,
342,8.718227460122185e-05,
343,8.727016576554059e-05,
344,8.735968285805695e-05,
345,8.745075824309612e-05,
346,8.754332615462657e-05,
347,8.763732281294456e-05,
348,8.77326865397765e-05,
349,8.78293578701339e-05,
350,8.792727966175362e-05,
351,8.802639720253969e-05,
352,8.812665831242628e-05,
353,8.822801344426923e-05,
354,8.833041577907541e-05,
355,8.843382131676347e-05,
356,8.853818896453758e-05,
357,8.864348061723981e-05,
358,8.87496612366756e-05,
359,8.885669892219616e-05,
360,8.896456497700655e-05,
361,8.9073233970699e-05,
362,8.918268379159988e-05,
363,8.929289569872823e-05,
364,8.940385436204124e-05,
365,8.951554790020966e-05,
366,8.962796791017746e-05,
367,8.974110949017122e-05,
368,8.98549712576302e-05,
369,8.996955535681139e-05,
370,9.008486746509003e-05,
371,9.020091678663134e-05,
372,9.031771604348093e-05,
373,9.043528145741275e-05,
374,9.055363272655881e-05,
375,9.067279299457276e-05,
376,9.079278881238273e-05,
377,9.091365009500363e-05,
378,9.103541007024485e-05,
379,9.115810522217216e-05,
380,9.12817752278805e-05,
381,9.140646288738341e-05,
382,9.153221404947787e-05,
383,9.165907753000413e-05,
384,9.178710502488752e-05,
385,9.191635101907236e-05,
386,9.204687268818401e-05,
387,9.217872979769282e-05,
388,9.231198459538903e-05,
389,9.244670169952784e-05,
390,9.258294798544786e-05,
391,9.272079246386289e-05,
392,9.28603061596811e-05,
393,9.300156198469023e-05,
394,9.314463460893818e-05,
395,9.328960032736755e-05,
396,9.34365369257284e-05,
397,9.358552354452043e-05,
398,9.373664053768938e-05,
399,9.388996933415439e-05,
400,9.404559229506115e-05,
401,9.420359257059086e-05,
402,9.436405395576997e-05,
403,9.452706074700168e-05,
404,9.469269759615484e-05,
405,9.48610493671509e-05,
406,9.503220098971976e-05,
407,9.520623731759659e-05,
408,9.538324298280498e-05,
409,9.556330225643506e-05,
410,9.574649890409237e-05,
411,9.593291604920173e-05,
412,9.612263603328564e-05,
413,9.631574028018397e-05,
414,9.651230916254971e-05,
415,9.671242186734541e-05,
416,9.691615627047123e-05,
417,9.712358880403782e-05,
418,9.733479433682302e-05,
419,9.754984604881667e-05,
420,9.776881531325943e-05,
421,9.799177158162364e-05,
422,9.821878226884406e-05,
423,9.844991264409964e-05,
424,9.868522572403782e-05,
425,9.892478216955158e-05,
426,9.916864018452709e-05,
427,9.941685542075307e-05,
428,9.966948088160899e-05,
429,9.99265668345517e-05,
430,0.00010018816072301928,
431,0.00010045430708235936,
432,0.00010072504746080901,
433,0.00010100042034227874,
434,0.0001012804610720508,
435,0.00010156520178769557,
436,0.00010185467135101489,
437,0.00010214889528448179,
438,0.00010244789571045576,
439,0.00010275169129284056,
440,0.00010306029718348819,
441,0.00010337372496860286,
442,0.00010369198262102919,
443,0.00010401507445326197,
444,0.00010434300107428629,
445,0.00010467575934747231,
446,0.00010501334235407667,
447,0.00010535573935452347,
448,0.0001057029357575956,
449,0.00010605491308671167,
450,0.00010641164895222599,
451,0.000106773117023784,
452,0.00010713928700584185,
453,0.00010751012461426845,
454,0.00010788559155580635,
455,0.00010826564550936446,
456,0.00010865024010769941,
457,0.0001090393249230659,
458,0.00010943284545347765,
459,0.00010983074311005092,
460,0.00011023295520765086,
461,0.00011063941495534357,
462,0.00011105005145067848,
463,0.00011146478967277718,
464,0.00011188355048014076,
465,0.00011230625060781874,
466,0.00011273280266616004,
467,0.0001131631151442547,
468,0.0001135970924105445,
469,0.00011403463471831854,
470,0.00011447563821265216,
471,0.00011491999493776217,
472,0.00011536759284716536,
473,0.00011581831581608526,
474,0.00011627204365527444,
475,0.00011672865212675188,
476,0.00011718801296309311,
477,0.0001176499938865816,
478,0.00011811445863316172,
479,0.00011858126697816829,
480,0.00011905027476302732,
481,0.00011952133392734154,
482,0.00011999429254194727,
483,0.00012046899484630114,
484,0.00012094528128675508,
485,0.00012142298856140932,
486,0.00012190194966521517,
487,0.00012238199394112859,
488,0.0001228629471326792,
489,0.0001233446314432285,
490,0.00012382686559569978,
491,0.00012430946490032957,
492,0.00012479224132361244,
493,0.00012527500356337984,
494,0.0001257575571282643,
495,0.00012623970442132704,
496,0.0001267212448294308,
497,0.00012720197481805307,
498,0.00012768168802840263,
499,0.0001281601753839734,
500,0.00012863722520023435,
501,0.00012911262329964868,
502,0.00012958615313277133,
503,0.00013005759590628552,
504,0.000130526730714009,
505,0.00013099333467783691,
506,0.0001314571830899891,
507,0.00013191804956522168,
508,0.00013237570619681338,
509,0.00013282992371912994,
510,0.00013328047167629475,
511,0.00013372711859646613,
512,0.00013416963217380284,
513,0.00013460777945251134,
514,0.00013504132702102378,
515,0.00013547004120947892,
516,0.00013589368829253212,
517,0.00013631203469946507,
518,0.000136724847227071,
519,0.00013713189326095,
520,0.00013753294099716484,
521,0.0001379277596743056,
522,0.00013831611980377745,
523,0.00013869779340898447,
524,0.000139072554266928,
525,0.00013944017815191445,
526,0.00013980044308405104,
527,0.0001401531295800451,
528,0.00014049802090744523,
529,0.00014083490333845206,
530,0.00014116356640739292,
531,0.00014148380316944542,
532,0.00014179541045893085,
533,0.00014209818914803773,
534,0.00014239194440637815,
535,0.000142676485958379,
536,0.00014295162834002118,
537,0.0001432171911538438,
538,0.0001434729993212841,
539,0.00014371888333239435,
540,0.0001439546794908958,
541,0.00014418023015771997,
542,0.00014439538398627882,
543,0.0001445999961560973,
544,0.0001447939285972727,
545,0.00014497705021195018,
546,0.00014514923708577876,
547,0.0001453103726931082,
548,0.00014546034809484465,
549,0.00014559906212599505,
550,0.00014572642157478777,
551,0.00014584234135324448,
552,0.00014594674465423507,
553,0.00014603956310169086,
554,0.00014612073688657912,
555,0.00014619021489295503,
556,0.00014624795481096853,
557,0.00014629392323718682,
558,0.00014632809576359262,
559,0.00014635045705081728,
560,0.0001463610008900773,
561,0.00014635973024981763,
562,0.00014634665730930974,
563,0.00014632180347645685,
564,0.0001462851993927622,
565,0.00014623688492231002,
566,0.0001461769091266607,
567,0.0001461053302249521,
568,0.00014602221553899897,
569,0.00014592764142226655,
570,0.0001458216931772699,
571,0.00014570446495419664,
572,0.00014557605963895492,
573,0.00014543658872266663,
574,0.00014528617216112705,
575,0.00014512493821730588,
576,0.00014495302329123327,
577,0.00014477057173718777,
578,0.0001445777356666872,
579,0.00014437467474007204,
580,0.0001441615559451409,
581,0.00014393855336480854,
582,0.0001437058479328429,
583,0.0001434636271805262,
584,0.0001432120849710894,
585,0.0001429514212263061,
586,0.00014268184164434317,
587,0.00014240355740799404,
588,0.00014211678488759705,
589,0.0001418217453341003,
590,0.0001415186645695038,
591,0.00014120777266882212,
592,0.00014088930363898022,
593,0.00014056349509365684,
594,0.00014023058792315968,
595,0.0001398908259652859,
596,0.00013954445567013196,
597,0.00013919172576729033,
598,0.000138832886930923,
599,0.0001384681914453484,
600,0.00013809789287354268,
601,0.00013772224572489167,
602,0.00013734150512700882,
603,0.00013695592650109223,
604,0.00013656576524073705,
605,0.00013617127639450888,
606,0.00013577271435566418,
607,0.0001353703325558675,
608,0.00013496438316630555,
609,0.00013455511680576793,
610,0.00013414278225554188,
611,0.00013372762618345246,
612,0.00013330989287495265,
613,0.0001328898239754961,
614,0.00013246765823873852,
615,0.00013204363128835328,
616,0.0001316179753872021,
617,0.00013119091921785786,
618,0.00013076268767468757,
619,0.00013033350166480329,
620,0.00012990357792252993,
621,0.00012947312883371254,
622,0.000129042362271653,
623,0.000128611481445412,
624,0.0001281806847590189,
625,0.00012775016568304653,
626,0.00012732011263731635,
627,0.00012689070888624587,
628,0.00012646213244374427,
629,0.00012603455599378977,
630,0.00012560814681737698,
631,0.00012518306673493795,
632,0.00012475947205768667,
633,0.0001243375135518282,
634,0.00012391733641073377,
635,0.00012349908024025802,
636,0.00012308287905365978,
637,0.0001226688612757515,
638,0.00012225714975734603,
639,0.00012184786179961216,
640,0.00012144110918559103,
641,0.00012103699822332836,
642,0.00012063562979430786,
643,0.00012023709941208494,
644,0.00011984149728715143,
645,0.00011944890840021039,
646,0.00011905941258055774,
647,0.00011867308459290182,
648,0.00011828999422813791,
649,0.00011791020640074257,
650,0.0001175337812520244,
651,0.00011716077425638627,
652,0.00011679123633301369,
653,0.00011642521396171279,
654,0.00011606274930105187,
655,0.00011570388031124923,
656,0.00011534864087828223,
657,0.00011499706094116047,
658,0.0001146491666208782,
659,0.00011430498035118475,
660,0.00011396452101042343,
661,0.00011362780405384243,
662,0.00011329484164744608,
663,0.00011296564280072197,
664,0.00011264021350060327,
665,0.000112318556844071,
666,0.00011200067317029827,
667,0.00011168656019222567,
668,0.000111376213126263,
669,0.00011106962482096416,
670,0.00011076678588377298,
671,0.00011046768480607594,
672,0.00011017230808600675,
673,0.00010988064034848921,
674,0.00010959266446364246,
675,0.00010930836166209157,
676,0.00010902771164700287,
677,0.00010875069270414872,
678,0.00010847728180823912,
679,0.00010820745472672755,
680,0.00010794118611906489,
681,0.00010767844963453788,
682,0.00010741921800515308,
683,0.00010716346313602299,
684,0.00010691115619158864,
685,0.00010666226767916398,
686,0.00010641676752813634,
687,0.0001061746251662804,
688,0.00010593580959208926,
689,0.00010570028944424659,
690,0.00010546803306658858,
691,0.00010523900857073443,
692,0.00010501318389452563,
693,0.00010479052685752333,
694,0.00010457100521300833,
695,0.00010435458669671993,
696,0.000104141239072153,
697,0.00010393093017392607,
698,0.00010372362794622281,
699,0.0001035193004795959,
700,0.00010331791604496765,
701,0.00010311944312356436,
702,0.00010292385043599028,
703,0.00010273110696701337,
704,0.00010254118198883833,
705,0.00010235404508122936,
706,0.00010216966615035628,
707,0.00010198801544461511,
708,0.00010180906356804797,
709,0.00010163278149262489,
710,0.0001014591405681109,
711,0.0001012881125302123,
712,0.00010111966950654416,
713,0.00010095378402220911,
714,0.00010079042900215662,
715,0.0001006295777732924,
716,0.00010047120406492249,
717,0.00010031528200822593,
718,0.00010016178613356241,
719,0.00010001069136823804,
720,9.986197303163413e-05,
721,9.97156068313354e-05,
722,9.95715688556914e-05,
723,9.942983556916751e-05,
724,9.929038380408761e-05,
725,9.915319075262663e-05,
726,9.901823395939979e-05,
727,9.888549131181756e-05,
728,9.875494103125937e-05,
729,9.862656166358119e-05,
730,9.850033206894315e-05,
731,9.837623141270568e-05,
732,9.825423915373055e-05,
733,9.813433503505498e-05,
734,9.801649907371923e-05,
735,9.79007115495395e-05,
736,9.778695299460238e-05,
737,9.767520418380027e-05,
738,9.756544612370133e-05,
739,9.745766004234935e-05,
740,9.735182737982684e-05,
741,9.724792977730545e-05,
742,9.714594906859442e-05,
743,9.704586726935749e-05,
744,9.694766656903608e-05,
745,9.68513293210238e-05,
746,9.675683803421486e-05,
747,9.666417536496885e-05,
748,9.657332410756281e-05,
749,9.648426718882053e-05,
750,9.639698765803728e-05,
751,9.631146868148421e-05,
752,9.622769353496985e-05,
753,9.614564559728977e-05,
754,9.606530834420368e-05,
755,9.598666534295364e-05,
756,9.590970024565826e-05,
757,9.583439678560735e-05,
758,9.576073877168301e-05,
759,9.568871008366897e-05,
760,9.561829466878113e-05,
761,9.554947653729606e-05,
762,9.54822397599836e-05,
763,9.541656846316637e-05,
764,9.535244682799815e-05,
765,9.528985908638377e-05,
766,9.522878951920277e-05,
767,9.516922245457471e-05,
768,9.51111422658607e-05,
769,9.505453336998426e-05,
770,9.499938022712595e-05,
771,9.494566733851684e-05,
772,9.489337924732666e-05,
773,9.484250053633236e-05,
774,9.479301582926425e-05,
775,9.47449097898484e-05,
776,9.469816712237566e-05,
777,9.465277257152127e-05,
778,9.46087109237187e-05,
779,9.456596700682662e-05,
780,9.452452569116976e-05,
781,9.448437189155112e-05,
782,9.444549056697449e-05,
783,9.440786672175461e-05,
784,9.437148540869522e-05,
785,9.433633172822864e-05,
786,9.430239083176029e-05,
787,9.426964792161319e-05,
788,9.423808825408109e-05,
789,9.420769714080235e-05,
790,9.417845994970364e-05,
791,9.415036210812244e-05,
792,9.412338910387563e-05,
793,9.409752648760483e-05,
794,9.407275987390051e-05,
795,9.40490749446049e-05,
796,9.40264574496863e-05,
797,9.400489320961214e-05,
798,9.39843681173752e-05,
799,9.396486814049199e-05,
800,9.394637932289007e-05,
801,9.392888778671227e-05,
802,9.391237973443989e-05,
803,9.389684145076627e-05,
804,9.38822593049421e-05,
805,9.386861975112237e-05,
806,9.38559093323077e-05,
807,9.384411467970588e-05,
808,9.383322251725612e-05,
809,9.382321966022733e-05,
810,9.381409301935373e-05,
811,9.380582960101524e-05,
812,9.379841650893062e-05,
813,9.379184094637782e-05,
814,9.378609021620798e-05,
815,9.378115172341273e-05,
816,9.377701297544339e-05,
817,9.377366158491718e-05,
818,9.377108526834044e-05,
819,9.376927184910622e-05,
820,9.376820925795226e-05,
821,9.376788553357163e-05,
822,9.376828882404209e-05,
823,9.376940738653472e-05,
824,9.37712295896731e-05,
825,9.377374391227045e-05,
826,9.377693894570271e-05,
827,9.378080339288164e-05,
828,9.37853260697813e-05,
829,9.379049590518829e-05,
830,9.379630194146504e-05,
831,9.380273333409184e-05,
832,9.380977935248558e-05,
833,9.381742937954185e-05,
834,9.38256729125786e-05,
835,9.383449956171241e-05,
836,9.38438990515239e-05,
837,9.385386121954498e-05,
838,9.386437601686948e-05,
839,9.38754335070846e-05,
840,9.388702386685377e-05,
841,9.389913738458433e-05,
842,9.391176446059413e-05,
843,9.392489560638984e-05,
844,9.393852144398696e-05,
845,9.395263270506327e-05,
846,9.396722023106985e-05,
847,9.398227497155187e-05,
848,9.399778798344083e-05,
849,9.401375043173454e-05,
850,9.403015358584732e-05,
851,9.404698882115037e-05,
852,9.406424761694565e-05,
853,9.408192155509199e-05,
854,9.410000232006055e-05,
855,9.411848169618708e-05,
856,9.413735156839353e-05,
857,9.415660391944025e-05,
858,9.417623082934312e-05,
859,9.419622447445763e-05,
860,9.421657712492537e-05,
861,9.423728114493768e-05,
862,9.425832899029318e-05,
863,9.427971320706552e-05,
864,9.430142643060413e-05,
865,9.432346138343872e-05,
866,9.434581087465477e-05,
867,9.436846779713182e-05,
868,9.439142512750187e-05,
869,9.441467592261055e-05,
870,9.44382133202526e-05,
871,9.446203053525837e-05,
872,9.448612085924402e-05,
873,9.451047765855758e-05,
874,9.453509437222507e-05,
875,9.45599645110623e-05,
876,9.458508165462176e-05,
877,9.461043945067915e-05,
878,9.463603161255496e-05,
879,9.466185191792098e-05,
880,9.468789420639945e-05,
881,9.471415237795322e-05,
882,9.47406203913731e-05,
883,9.476729226162717e-05,
884,9.479416205868119e-05,
885,9.482122390523651e-05,
886,9.484847197462065e-05,
887,9.487590048916361e-05,
888,9.490350371839373e-05,
889,9.493127597609563e-05,
890,9.495921162001875e-05,
891,9.498730504796382e-05,
892,9.501555069725554e-05,
893,9.50439430418698e-05,
894,9.507247659104601e-05,
895,9.510114588666407e-05,
896,9.512994550166243e-05,
897,9.515887003724854e-05,
898,9.518791412234384e-05,
899,9.521707240951749e-05,
900,9.524633957469497e-05,
901,9.527571031422988e-05,
902,9.530517934247529e-05,
903,9.533474139090947e-05,
904,9.536439120447215e-05,
905,9.539412354116206e-05,
906,9.542393316858133e-05,
907,9.545381486235349e-05,
908,9.548376340449971e-05,
909,9.551377358002489e-05,
910,9.554384017677886e-05,
911,9.557395798125146e-05,
912,9.560412177828104e-05,
913,9.563432634751567e-05,
914,9.566456646259436e-05,
915,9.569483688801061e-05,
916,9.572513237784963e-05,
917,9.575544767273514e-05,
918,9.578577749930206e-05,
919,9.581611656633848e-05,
920,9.584645956402238e-05,
921,9.587680116143749e-05,
922,9.590713600442224e-05,
923,9.593745871366854e-05,
924,9.596776388272332e-05,
925,9.599804607605955e-05,
926,9.602829982671701e-05,
927,9.605851963483125e-05,
928,9.608869996548253e-05,
929,9.611883524601739e-05,
930,9.61489198656601e-05,
931,9.617894817209871e-05,
932,9.62089144702083e-05,
933,9.623881302026072e-05,
934,9.626863803600949e-05,
935,9.629838368264976e-05,
936,9.632804407475049e-05,
937,9.635761327538017e-05,
938,9.638708529341455e-05,
939,9.64164540821627e-05,
940,9.644571353731313e-05,
941,9.647485749623985e-05,
942,9.650387973474117e-05,
943,9.653277396673432e-05,
944,9.656153384209054e-05,
945,9.65901529451918e-05,
946,9.66186247928491e-05,
947,9.664694283394171e-05,
948,9.667510044665539e-05,
949,9.670309093801066e-05,
950,9.673090754173941e-05,
951,9.675854341789636e-05,
952,9.678599165001411e-05,
953,9.681324524542234e-05,
954,9.684029713299958e-05,
955,9.68671401624932e-05,
956,9.689376710292352e-05,
957,9.692017064173719e-05,
958,9.694634338423824e-05,
959,9.697227785125662e-05,
960,9.699796647995307e-05,
961,9.702340162150158e-05,
962,9.704857554108937e-05,
963,9.707348041643193e-05,
964,9.709810833788413e-05,
965,9.7122451307316e-05,
966,9.714650123707202e-05,
967,9.717024995065104e-05,
968,9.719368918088833e-05,
969,9.721681057069109e-05,
970,9.723960567160905e-05,
971,9.726206594452835e-05,
972,9.728418275893602e-05,
973,9.730594739291998e-05,
974,9.732735103326617e-05,
975,9.734838477466756e-05,
976,9.736903962141719e-05,
977,9.738930648581223e-05,
978,9.740917618974998e-05,
979,9.74286394641588e-05,
980,9.744768694969208e-05,
981,9.746630919788002e-05,
982,9.748449667021375e-05,
983,9.750223974012984e-05,
984,9.751952869346825e-05,
985,9.753635372863889e-05,
986,9.75527049584951e-05,
987,9.756857241038919e-05,
988,9.758394602800424e-05,
989,9.759881567231177e-05,
990,9.761317112245982e-05,
991,9.762700207774366e-05,
992,9.764029815867437e-05,
993,9.765304890856086e-05,
994,9.766524379524466e-05,
995,9.767687221307053e-05,
996,9.768792348381627e-05,
997,9.769838686000953e-05,
998,9.770825152570495e-05,
999,9.771750659925971e-05,
1000,9.772614113560951e-05,
1001,9.773414412773962e-05,
1002,9.774150451051511e-05,
1003,9.774821116180499e-05,
1004,9.775425290581286e-05,
1005,9.775961851597736e-05,
1006,9.776429671684572e-05,
1007,9.776827618801498e-05,
1008,9.777154556660228e-05,
1009,9.77740934500343e-05,
1010,9.777590840004402e-05,
1011,9.777697894500226e-05,
1012,9.77772935840393e-05,
1013,9.777684079000093e-05,
1014,9.77756090135562e-05,
1015,9.777358668590364e-05,
1016,9.777076222346193e-05,
1017,9.776712403102017e-05,
1018,9.776266050624816e-05,
1019,9.77573600426801e-05,
1020,9.775121103500206e-05,
1021,9.774420188200794e-05,
1022,9.773632099172036e-05,
1023,9.77275567853042e-05,
1024,9.771789770146588e-05,
1025,9.770733220039463e-05,
1026,9.769584876954951e-05,
1027,9.768343592696238e-05,
1028,9.767008222619222e-05,
1029,9.765577626155708e-05,
1030,9.764050667221413e-05,
1031,9.762426214710018e-05,
1032,9.760703143019134e-05,
1033,9.758880332534636e-05,
1034,9.756956670038675e-05,
1035,9.754931049352211e-05,
